,lat,lng,views,dbscan
2155,61.501304,-149.032244,291,0
2156,61.502635,-149.030957,46,0
2157,61.502635,-149.030957,39,0
2158,61.502635,-149.030957,42,0
2159,61.502635,-149.030957,60,0
2160,61.502635,-149.030957,54,0
2161,52.095486,-106.685142,757,-1
2162,61.502635,-149.030957,35,0
2163,61.502635,-149.030957,37,0
2164,61.502635,-149.030957,43,0
2165,62.096672,-146.168292,1870,115
2166,64.844805,-147.811431,1008,4
2167,48.452538,-101.57606,17330,-1
2168,64.50222,-165.403976,654,116
2169,64.50222,-165.403976,636,116
2170,37.94308,-119.026458,21109,-1
2171,47.680948,-117.626988,281,-1
2172,44.743273,-79.293952,2229,60
2173,47.681013,-117.626849,231,-1
2174,45.542088,-92.775002,357,87
2175,62.446552,-114.363276,124,8
2176,62.446264,-114.362268,181,8
2177,62.446602,-114.363534,168,8
2178,62.446458,-114.36348,230,8
2179,62.446552,-114.363276,123,8
2180,62.446552,-114.363276,135,8
2181,62.446552,-114.363276,80,8
2182,62.446552,-114.363276,81,8
2183,62.446552,-114.363276,85,8
2184,62.446552,-114.363276,120,8
2185,62.446552,-114.363276,100,8
2186,62.446552,-114.363276,81,8
2187,62.446552,-114.363276,82,8
2188,62.446552,-114.363276,83,8
2189,62.446552,-114.363276,72,8
2190,62.446324,-114.360809,103,8
2191,62.446552,-114.363276,76,8
2192,62.446552,-114.363276,77,8
2193,62.446552,-114.363276,106,8
2194,62.446552,-114.363276,78,8
2195,62.446552,-114.363276,82,8
2196,45.489832,-75.31233,887,-1
2197,44.681775,-79.319615,331,60
2198,53.66192,-113.689066,323,26
2199,53.659403,-113.650635,1138,26
2200,53.659212,-113.65042,719,26
2201,44.681958,-79.319272,1070,60
2202,44.116907,-76.906378,285,-1
2203,45.236731,-79.464282,144,60
2204,45.238725,-79.462351,178,60
2205,43.68367,-79.993472,1035,-1
2206,39.529408,-88.001614,1587,-1
2207,64.50222,-165.403976,136,116
2208,64.50222,-165.403976,125,116
2209,48.46013,-122.51952,474,117
2210,64.50222,-165.403976,880,116
2211,62.50368,-114.225711,125,8
2212,62.503992,-114.224563,88,8
2213,62.504101,-114.224306,77,8
2214,62.087152,-112.610336,4,-1
2215,61.20319,-150.011873,79,30
2216,61.20319,-150.011873,47,30
2217,61.20319,-150.011873,76,30
2218,61.20319,-150.011873,64,30
2219,62.50368,-114.225025,187,8
2220,51.240023,-115.492465,489,52
2221,51.241245,-115.493731,460,52
2222,51.240157,-115.492637,220,52
2223,42.61772,-83.826767,939,-1
2224,52.229344,-113.793411,310,-1
2225,46.593345,-87.379739,789,118
2226,46.592843,-87.379771,857,118
2227,46.580574,-87.384738,831,118
2228,51.492339,-78.758926,683,38
2229,51.492339,-78.758926,468,38
2230,51.492339,-78.758926,430,38
2231,46.635352,-87.466696,149,118
2232,46.635256,-87.466685,135,118
2233,46.635293,-87.466878,393,118
2234,62.548,-114.364462,10701,8
2235,62.479835,-114.373383,12529,8
2236,62.479775,-104.373447,11976,-1
2237,62.479775,-114.373447,13811,8
2238,62.479775,-114.373447,11294,8
2239,62.51309,-114.308209,4659,8
2240,62.538057,-114.141585,12734,8
2241,62.538057,-114.146585,11675,8
2242,62.51309,-114.308209,9181,8
2243,62.503738,-114.226306,68,8
2244,62.503722,-114.226298,79,8
2245,62.503747,-114.226278,128,8
2246,62.503711,-114.226331,64,8
2247,62.503811,-114.226456,70,8
2248,62.503741,-114.226476,68,8
2249,62.503702,-114.226339,80,8
2250,62.503675,-114.226362,98,8
2251,62.50373,-114.226656,73,8
2252,62.503716,-114.226537,79,8
2253,62.503686,-114.226331,139,8
2254,62.503686,-114.226331,77,8
2255,62.50373,-114.226539,128,8
2256,62.503747,-114.2266,91,8
2257,62.503719,-114.226298,74,8
2258,62.50393,-114.226123,126,8
2259,62.50393,-114.226123,89,8
2260,67.821497,-115.089825,4388,19
2261,67.821608,-115.089428,2479,19
2262,51.0815,-115.340167,123,52
2263,67.828338,-115.092612,474,19
2264,50.139814,-97.027881,1154,1
2265,60.722631,-135.183194,1908,31
2266,60.722631,-135.183194,209,31
2267,62.515877,-113.725334,71,8
2268,62.515891,-113.725289,63,8
2269,62.51588,-113.725312,161,8
2270,62.437409,-114.41927,31,8
2271,67.82885,-115.111903,591,19
2272,62.571261,-113.976845,101,8
2273,62.571261,-113.976767,59,8
2274,62.571236,-113.976767,118,8
2275,62.571236,-113.976767,108,8
2276,62.571236,-113.976764,122,8
2277,62.571263,-113.976734,150,8
2278,62.571244,-113.976803,219,8
2279,62.571222,-113.97672,106,8
2280,62.571263,-113.976784,128,8
2281,51.046594,-114.026348,4897,58
2282,48.676438,-89.467892,687,75
2283,48.062834,-88.645012,663,82
2284,48.062834,-88.645012,668,82
2285,43.367902,-86.186585,1021,77
2286,44.656598,-79.352926,200,60
2287,44.742347,-79.330168,196,60
2288,44.725103,-79.304959,272,60
2289,44.675824,-79.314208,254,60
2290,44.014176,-121.736863,15027,119
2291,44.014052,-121.737205,2357,119
2292,44.014048,-121.737037,2756,119
2293,44.544331,-89.273024,1152,120
2294,44.544331,-89.27296,1834,120
2295,39.785125,-95.890324,9446,112
2296,47.920426,-91.9752,560,27
2297,44.51441,-89.365249,854,120
2298,44.51441,-89.365249,765,120
2299,42.642182,-90.881588,332,121
2300,47.920426,-91.9752,544,27
2301,42.642182,-90.881588,350,121
2302,42.642182,-90.881588,272,121
2303,42.642182,-90.881588,331,121
2304,42.642182,-90.881588,543,121
2305,47.920426,-91.9752,1070,27
2306,42.642182,-90.881588,337,121
2307,42.642182,-90.881588,346,121
2308,47.920426,-91.9752,565,27
2309,44.51441,-89.365249,2545,120
2310,47.920426,-91.9752,550,27
2311,47.920426,-91.9752,620,27
2312,44.51441,-89.365249,738,120
2313,47.851902,-90.106987,183,-1
2314,47.920426,-91.9752,868,27
2315,47.920426,-91.9752,752,27
2316,47.920426,-91.9752,718,27
2317,44.67468,-79.312298,2826,60
2318,48.678678,-72.473995,3731,-1
2319,44.828604,-87.620773,115,98
2320,50.018987,-96.87919,95,1
2321,50.018987,-96.87919,96,1
2322,47.920426,-91.974706,12869,27
2323,47.920426,-91.9752,961,27
2324,47.920426,-91.9752,600,27
2325,47.920426,-91.9752,673,27
2326,47.920426,-91.9752,635,27
2327,48.307903,-122.716351,171,117
2328,47.920426,-91.9752,601,27
2329,48.307903,-122.716351,111,117
2330,49.125595,-123.199181,1335,22
2331,48.307903,-122.716351,108,117
2332,47.920426,-91.9752,640,27
2333,47.920426,-91.9752,634,27
2334,48.307903,-122.716351,107,117
2335,45.856512,-92.792222,475,-1
2336,47.920426,-91.9752,811,27
2337,44.681775,-79.31955,651,60
2338,47.920426,-91.9752,874,27
2339,49.973797,-98.672859,671,-1
2340,47.920426,-91.9752,616,27
2341,48.442824,-120.195107,297,103
2342,47.246719,-72.480537,232,122
2343,47.246719,-72.480537,330,122
2344,44.824221,-87.623176,182,98
2345,47.246719,-72.480537,205,122
2346,48.442796,-120.195107,299,103
2347,47.920426,-91.9752,817,27
2348,44.85027,-87.549877,316,98
2349,45.856512,-92.792222,555,-1
2350,49.559599,-123.23567,428,22
2351,49.559599,-123.23567,547,22
2352,46.779286,-90.781357,301,14
2353,44.675312,-79.31346,883,60
2354,44.669432,-79.352816,755,60
2355,44.669442,-79.352816,1057,60
2356,39.098061,-106.942591,1647,-1
2357,39.098094,-106.942741,1557,-1
2358,44.603763,-111.416398,148,-1
2359,44.603805,-111.41629,292,-1
2360,51.483001,-78.739166,454,38
2361,51.483001,-78.739166,463,38
2362,51.483001,-78.739166,464,38
2363,51.483001,-78.739166,442,38
2364,51.483001,-78.739166,424,38
2365,51.483001,-78.739166,404,38
2366,51.483001,-78.739166,415,38
2367,51.483001,-78.739166,413,38
2368,51.483001,-78.739166,582,38
2369,38.284201,-85.821847,8955,-1
2370,50.151131,-97.004165,837,1
2371,50.151131,-97.004165,1086,1
2372,40.040797,-82.96486,105,63
2373,40.040641,-82.961406,620,63
2374,59.964634,-111.828804,1788,-1
2375,42.532045,-88.077778,694,113
2376,51.483,-78.739,378,38
2377,51.483,-78.739,336,38
2378,51.483,-78.739,432,38
2379,51.483,-78.739,564,38
2380,46.636751,-87.472796,164,118
2381,46.636747,-87.472313,263,118
2382,42.532069,-88.078787,2345,113
2383,44.636872,-80.867042,553,47
2384,46.636972,-87.474405,337,118
2385,64.948208,-148.356502,1216,4
2386,60.949125,-135.127308,86,31
2387,60.949125,-135.127308,145,31
2388,60.949125,-135.127308,90,31
2389,60.949125,-135.127308,186,31
2390,60.949125,-135.127308,111,31
2391,60.949125,-135.127308,111,31
2392,60.949125,-135.127308,203,31
2393,60.949125,-135.127308,112,31
2394,60.949125,-135.127308,124,31
2395,60.949125,-135.127308,115,31
2396,60.949125,-135.127308,136,31
2397,60.949125,-135.127308,90,31
2398,60.949125,-135.127308,62,31
2399,60.949125,-135.127308,78,31
2400,60.949125,-135.127308,122,31
2401,60.949125,-135.127308,116,31
2402,60.949125,-135.127308,80,31
2403,60.949125,-135.127308,112,31
2404,60.949125,-135.127308,327,31
2405,60.949125,-135.127308,106,31
2406,60.949125,-135.127308,93,31
2407,58.296325,-134.431682,65,123
2408,58.296311,-134.431639,64,123
2409,58.296373,-134.431661,76,123
2410,58.296325,-134.431693,124,123
2411,58.296356,-134.43165,110,123
2412,58.29632,-134.431586,127,123
2413,58.296339,-134.431682,97,123
2414,58.29632,-134.431639,166,123
2415,58.296334,-134.431639,134,123
2416,58.29632,-134.431618,123,123
2417,58.296314,-134.431618,159,123
2418,58.296328,-134.431607,145,123
2419,58.296337,-134.431618,181,123
2420,62.442263,-114.427839,48,8
2421,62.442263,-114.427839,79,8
2422,62.442263,-114.427839,53,8
2423,62.442263,-114.427839,63,8
2424,62.442263,-114.427839,79,8
2425,62.442263,-114.427839,43,8
2426,62.442263,-114.427839,78,8
2427,62.442263,-114.427839,53,8
2428,62.442263,-114.427839,54,8
2429,62.442263,-114.427839,48,8
2430,62.442263,-114.427839,52,8
2431,62.442263,-114.427839,50,8
2432,62.442263,-114.427839,53,8
2433,62.442263,-114.427839,28,8
2434,62.442263,-114.427839,38,8
2435,62.442263,-114.427839,20,8
2436,62.442263,-114.427839,31,8
2437,62.442263,-114.427839,75,8
2438,62.442263,-114.427839,20,8
2439,62.442263,-114.427839,58,8
2440,63.843124,-149.04454,582,12
2441,60.7161,-135.055,143,31
2442,60.7161,-135.055,125,31
2443,60.7161,-135.055,97,31
2444,60.7161,-135.055,137,31
2445,64.753339,-147.313613,3133,4
2446,62.442703,-114.3992,1698,8
2447,64.530775,-165.374085,68,116
2448,64.530775,-165.374085,83,116
2449,64.530775,-165.374085,72,116
2450,64.530775,-165.374085,85,116
2451,64.530775,-165.374085,74,116
2452,64.530775,-165.374085,251,116
2453,62.096591,-146.168003,4021,115
2454,53.641025,-112.857227,114,124
2455,53.641025,-112.857227,130,124
2456,61.774218,-149.274072,153,0
2457,64.753632,-147.3143,1812,4
2458,58.417361,-134.547747,48,123
2459,58.417358,-134.547876,234,123
2460,58.417417,-134.547811,58,123
2461,58.417364,-134.547854,53,123
2462,58.41731,-134.547908,63,123
2463,58.417375,-134.547843,58,123
2464,58.32301,-134.621862,123,123
2465,50.028961,-97.594653,603,125
2466,51.491805,-78.747237,343,38
2467,62.323089,-150.119655,573,18
2468,60.520425,-145.600261,208,-1
2469,62.096488,-146.168345,2187,115
2470,62.096572,-146.168239,2576,115
2471,62.454647,-114.376472,163,8
2472,62.454647,-114.376472,155,8
2473,62.454647,-114.376472,193,8
2474,62.454647,-114.376472,156,8
2475,62.454647,-114.376472,185,8
2476,62.454647,-114.376472,170,8
2477,62.454647,-114.376472,165,8
2478,46.57135,-87.393244,386,118
2479,46.585746,-87.385691,241,118
2480,46.585646,-87.385592,272,118
2481,49.92366,-97.849549,166,125
2482,49.923101,-97.849559,276,125
2483,49.923643,-97.849549,385,125
2484,49.923677,-97.849549,738,125
2485,64.911116,-147.826814,1805,4
2486,64.899688,-147.723434,918,4
2487,60.711831,-135.079307,519,31
2488,60.7133,-135.04755,852,31
2489,51.037869,-114.083286,426,58
2490,61.112366,-149.710803,1628,30
2491,61.112366,-149.710803,7598,30
2492,61.112366,-149.710803,2156,30
2493,61.112366,-149.710803,3175,30
2494,61.112286,-149.71035,1152,30
2495,61.112286,-149.71035,4124,30
2496,50.423721,-96.617031,82,1
2497,61.208068,-149.768417,157,30
2498,40.412981,-75.200858,1140,-1
2499,67.828172,-115.093289,489,19
2500,62.442344,-114.427914,93,8
2501,62.442344,-114.427914,63,8
2502,62.442344,-114.427914,71,8
2503,62.442344,-114.427914,67,8
2504,62.442344,-114.427914,93,8
2505,62.442344,-114.427914,91,8
2506,62.442344,-114.427914,90,8
2507,62.442344,-114.427914,45,8
2508,62.442344,-114.427914,50,8
2509,62.442344,-114.427914,27,8
2510,62.442344,-114.427914,45,8
2511,32.716713,-117.175133,869,-1
2512,64.876118,-147.644233,739,4
2513,64.753806,-147.313613,1965,4
2514,40.03799,-82.962212,336,63
2515,58.73783,-93.81799,168,28
2516,51.210479,-115.533492,337,52
2517,51.210499,-115.533535,1212,52
2518,43.23648,-77.534487,858,44
2519,43.236398,-77.534497,1324,44
2520,40.605286,-88.912611,258,-1
2521,40.605326,-88.912165,267,-1
2522,41.663053,-87.063549,34913,-1
2523,46.591251,-87.385597,486,118
2524,42.433767,-90.441491,187,-1
2525,43.576287,-80.535392,1320,-1
2526,43.576473,-80.535392,29693,-1
2527,40.752775,-88.030453,177,-1
2528,42.467665,-88.036386,574,113
2529,44.052349,-85.351667,79,-1
2530,42.449626,-88.008674,759,113
2531,42.449443,-88.008019,635,113
2532,62.453628,-114.387416,372,8
2533,62.471411,-114.347828,197,8
2534,62.442286,-114.427575,335,8
2535,50.775604,-113.730983,404,-1
2536,48.317936,-70.860067,690,36
2537,48.317936,-70.860067,283,36
2538,48.317936,-70.860067,542,36
2539,48.317936,-70.860067,377,36
2540,48.317936,-70.860067,591,36
2541,48.317936,-70.860067,749,36
2542,48.317936,-70.860067,441,36
2543,48.317936,-70.860067,535,36
2544,48.317936,-70.860067,498,36
2545,48.317936,-70.860067,641,36
2546,48.317936,-70.860067,547,36
2547,48.317936,-70.860067,466,36
2548,48.317936,-70.860067,459,36
2549,48.317936,-70.860067,375,36
2550,48.317936,-70.860067,520,36
2551,48.317936,-70.860067,492,36
2552,48.317936,-70.860067,465,36
2553,48.317936,-70.860067,333,36
2554,48.317936,-70.860067,244,36
2555,48.317936,-70.860067,445,36
2556,62.499707,-114.36421,4844,8
2557,53.48447,-113.634252,1943,26
2558,48.317936,-70.860067,332,36
2559,48.317936,-70.860067,294,36
2560,48.317936,-70.860067,742,36
2561,48.317936,-70.860067,468,36
2562,48.317936,-70.860067,426,36
2563,48.317936,-70.860067,363,36
2564,48.317936,-70.860067,474,36
2565,48.317936,-70.860067,437,36
2566,48.317936,-70.860067,346,36
2567,48.317936,-70.860067,268,36
2568,48.317936,-70.860067,268,36
2569,48.317936,-70.860067,209,36
2570,48.317936,-70.860067,245,36
2571,48.317936,-70.860067,356,36
2572,48.317936,-70.860067,344,36
2573,48.317936,-70.860067,282,36
2574,48.317936,-70.860067,418,36
2575,62.442266,-114.427823,81,8
2576,62.442266,-114.427823,90,8
2577,48.317936,-70.860067,236,36
2578,48.317936,-70.860067,281,36
2579,48.317936,-70.860067,347,36
2580,48.317936,-70.860067,347,36
2581,48.317936,-70.860067,287,36
2582,62.442266,-114.427823,76,8
2583,62.442266,-114.427823,77,8
2584,62.442266,-114.427823,78,8
2585,62.442266,-114.427823,106,8
2586,62.442266,-114.427823,90,8
2587,62.442266,-114.427823,106,8
2588,62.442266,-114.427823,84,8
2589,62.442266,-114.427823,90,8
2590,62.442266,-114.427823,135,8
2591,62.442266,-114.427823,100,8
2592,62.471763,-114.347419,239,8
2593,62.472675,-114.346389,89,8
2594,62.472755,-114.347248,97,8
2595,60.839014,-115.766372,2765,-1
2596,62.448547,-114.50947,80,8
2597,62.448547,-114.50947,82,8
2598,62.448547,-114.50947,60,8
2599,62.448547,-114.50947,68,8
2600,62.448547,-114.50947,79,8
2601,62.448547,-114.50947,80,8
2602,62.448547,-114.50947,73,8
2603,58.713128,-111.141386,256,-1
2604,51.150386,-114.17284,186,58
2605,53.541553,-113.490689,589,26
2606,48.317936,-70.860067,541,36
2607,48.317936,-70.860067,252,36
2608,48.317936,-70.860067,352,36
2609,48.317936,-70.860067,185,36
2610,48.317936,-70.860067,317,36
2611,48.317936,-70.860067,355,36
2612,48.317936,-70.860067,273,36
2613,48.317936,-70.860067,380,36
2614,52.347341,-114.168034,239,126
2615,52.347341,-114.168034,230,126
2616,52.347341,-114.168034,234,126
2617,52.347341,-114.168034,230,126
2618,52.347341,-114.168034,226,126
2619,53.344012,-113.433129,851,26
2620,53.343992,-113.432958,814,26
2621,53.570383,-113.48348,1204,26
2622,51.491805,-78.747237,308,38
2623,51.491805,-78.747237,265,38
2624,51.491805,-78.747237,274,38
2625,51.491805,-78.747237,307,38
2626,51.491805,-78.747237,344,38
2627,51.491805,-78.747237,276,38
2628,51.491805,-78.747237,310,38
2629,51.491805,-78.747237,294,38
2630,51.491805,-78.747237,370,38
2631,51.491805,-78.747237,267,38
2632,51.491805,-78.747237,309,38
2633,51.491805,-78.747237,366,38
2634,51.491805,-78.747237,609,38
2635,51.491805,-78.747237,486,38
2636,63.979381,-149.118548,439,12
2637,64.861571,-147.829377,80,4
2638,64.86151,-147.829345,68,4
2639,60.854484,-115.806026,3104,-1
2640,63.979381,-149.118548,1626,12
2641,64.864796,-147.906467,1841,4
2642,64.864796,-147.906467,1380,4
2643,64.864796,-147.906467,3289,4
2644,55.49324,-98.01806,186,56
2645,55.49324,-98.01806,156,56
2646,55.49338,-98.01841,128,56
2647,55.49338,-98.01841,124,56
2648,49.89312,-97.15359,1203,1
2649,51.488588,-78.740889,366,38
2650,51.488588,-78.740889,228,38
2651,51.488588,-78.740889,249,38
2652,51.488588,-78.740889,211,38
2653,51.488588,-78.740889,253,38
2654,51.488588,-78.740889,310,38
2655,51.488588,-78.740889,393,38
2656,51.488588,-78.740889,269,38
2657,51.488588,-78.740889,228,38
2658,51.488588,-78.740889,272,38
2659,51.488588,-78.740889,258,38
2660,51.488588,-78.740889,185,38
2661,51.488588,-78.740889,219,38
2662,51.488588,-78.740889,238,38
2663,62.442224,-114.427692,25,8
2664,62.442224,-114.427692,31,8
2665,62.442224,-114.427692,42,8
2666,62.442224,-114.427692,29,8
2667,62.442224,-114.427692,25,8
2668,62.442224,-114.427692,41,8
2669,62.442224,-114.427692,37,8
2670,62.442224,-114.427692,34,8
2671,62.442224,-114.427692,40,8
2672,62.442224,-114.427692,29,8
2673,62.442224,-114.427692,28,8
2674,62.442224,-114.427692,25,8
2675,62.442224,-114.427692,30,8
2676,62.442224,-114.427692,39,8
2677,62.442224,-114.427692,31,8
2678,44.526947,-69.272961,713,127
2679,44.527169,-69.272811,685,127
2680,44.527628,-69.272489,1074,127
2681,44.527009,-69.272854,1521,127
2682,46.691826,-84.343693,114,-1
2683,54.118838,-110.751736,97,128
2684,54.118841,-110.74974,98,128
2685,54.119998,-110.753173,76,128
2686,53.479516,-114.248199,64,-1
2687,46.255891,-91.301853,270,-1
2688,51.484376,-78.739013,274,38
2689,51.484376,-78.739013,272,38
2690,51.484376,-78.739013,176,38
2691,51.484376,-78.739013,189,38
2692,51.484376,-78.739013,164,38
2693,51.484376,-78.739013,197,38
2694,51.484376,-78.739013,195,38
2695,51.484376,-78.739013,212,38
2696,51.484376,-78.739013,194,38
2697,51.484376,-78.739013,176,38
2698,51.484376,-78.739013,158,38
2699,51.484376,-78.739013,147,38
2700,51.484376,-78.739013,221,38
2701,51.484376,-78.739013,191,38
2702,51.484376,-78.739013,178,38
2703,40.730167,-73.950333,30,129
2704,40.730333,-73.950333,26,129
2705,40.730167,-73.951167,32,129
2706,40.730333,-73.950167,34,129
2707,40.730333,-73.950333,24,129
2708,40.730333,-73.950333,32,129
2709,40.730333,-73.9505,27,129
2710,40.730333,-73.9505,30,129
2711,40.730333,-73.9515,40,129
2712,58.557418,-117.097434,650,130
2713,60.695483,-135.027358,240,31
2714,51.484429,-78.739271,266,38
2715,40.7305,-73.950667,35,129
2716,40.7305,-73.950167,34,129
2717,40.730333,-73.950667,37,129
2718,39.613003,-105.166915,760,-1
2719,51.484696,-78.737125,265,38
2720,51.484696,-78.737125,253,38
2721,51.484696,-78.737125,294,38
2722,51.484696,-78.737125,387,38
2723,51.484696,-78.737125,252,38
2724,51.484696,-78.737125,273,38
2725,51.484696,-78.737125,235,38
2726,51.484696,-78.737125,233,38
2727,51.484696,-78.737125,230,38
2728,51.484696,-78.737125,319,38
2729,51.484696,-78.737125,251,38
2730,51.484696,-78.737125,275,38
2731,51.484696,-78.737125,260,38
2732,51.484696,-78.737125,265,38
2733,51.484696,-78.737125,226,38
2734,51.484696,-78.737125,222,38
2735,69.441675,-133.02761,182,114
2736,69.441223,-133.027954,282,114
2737,69.441193,-133.027782,242,114
2738,69.441223,-133.02864,182,114
2739,69.441193,-133.027954,283,114
2740,69.441268,-133.027782,224,114
2741,51.484696,-78.737125,334,38
2742,58.417268,-134.547854,132,123
2743,58.417254,-134.547843,78,123
2744,58.417265,-134.547833,106,123
2745,58.417307,-134.547908,116,123
2746,58.381446,-134.633079,689,123
2747,58.417229,-134.547806,172,123
2748,58.41722,-134.54786,303,123
2749,58.41724,-134.547806,488,123
2750,58.417246,-134.547827,234,123
2751,58.417254,-134.547827,246,123
2752,58.417257,-134.54787,88,123
2753,64.910913,-147.827251,456,4
2754,64.910959,-147.827326,505,4
2755,64.910893,-147.827165,2151,4
2756,64.895926,-147.612111,1333,4
2757,51.044803,-114.061077,862,58
2758,50.109972,-122.960395,405,-1
2759,64.696539,-147.105023,238,4
2760,62.559779,-114.349765,4750,8
2761,62.557248,-114.349937,1229,8
2762,62.548831,-114.36347,3055,8
2763,62.548831,-114.36347,718,8
2764,62.51104,-114.357826,1323,8
2765,62.51104,-114.357826,4260,8
2766,62.548831,-114.36347,3230,8
2767,62.548831,-114.36347,2361,8
2768,62.55163,-113.896808,33,8
2769,64.893987,-147.496089,586,4
2770,62.532905,-114.20175,839,8
2771,62.532399,-114.201901,2283,8
2772,62.532402,-114.201848,929,8
2773,42.868612,-73.822025,461,131
2774,42.868612,-73.821982,254,131
2775,42.868635,-73.822014,244,131
2776,51.48948,-78.743541,1140,38
2777,51.48948,-78.743541,952,38
2778,58.554458,-117.097992,554,130
2779,42.86895,-73.823062,161,131
2780,56.3644,-133.373666,68,132
2781,56.378437,-133.577031,69,132
2782,56.331837,-133.697694,74,132
2783,56.299246,-133.724716,69,132
2784,64.998664,-150.639638,877,-1
2785,58.473977,-135.032553,83,65
2786,58.51488,-135.063565,62,65
2787,58.544632,-135.085294,58,65
2788,58.417215,-134.547795,215,123
2789,55.297999,-131.529501,53,133
2790,55.297999,-131.529501,47,133
2791,55.297999,-131.529501,23,133
2792,58.54989,-117.098046,6958,130
2793,58.54989,-117.098046,258,130
2794,58.54989,-117.098046,3558,130
2795,58.54989,-117.098046,433,130
2796,63.761092,-68.477096,528,21
2797,48.249136,-101.333325,245,-1
2798,53.518808,-113.518159,511,26
2799,60.001518,-106.225776,5297,-1
2800,53.323502,-77.444539,2094,134
2801,53.326186,-77.435331,2644,134
2802,53.326213,-77.435248,3758,134
2803,53.326227,-77.435162,2485,134
2804,46.771695,-91.457115,16866,-1
2805,48.434432,-89.30027,14403,75
2806,44.669515,-79.35267,2965,60
2807,44.669515,-79.35267,919,60
2808,44.669515,-79.35267,16405,60
2809,44.669515,-79.35267,419,60
2810,53.678452,-112.830705,202,124
2811,48.346926,-89.280304,20475,75
2812,53.678452,-112.830705,188,124
2813,47.277554,-84.549987,81,-1
2814,53.678452,-112.830705,201,124
2815,44.669515,-79.35267,20832,60
2816,53.678452,-112.830705,167,124
2817,53.678452,-112.830705,245,124
2818,53.678452,-112.830705,261,124
2819,53.678452,-112.830705,265,124
2820,53.678452,-112.830705,221,124
2821,45.417785,-92.652887,206,87
2822,45.417672,-92.653058,286,87
2823,61.195238,-149.905411,46,30
2824,51.478525,-78.679828,276,38
2825,64.861273,-147.831194,288,4
2826,51.488588,-78.740889,133,38
2827,51.488588,-78.740889,236,38
2828,51.488588,-78.740889,365,38
2829,51.488588,-78.740889,186,38
2830,51.488588,-78.740889,141,38
2831,51.488588,-78.740889,228,38
2832,51.478525,-78.679828,186,38
2833,51.478525,-78.679828,260,38
2834,43.626469,-110.664263,589,-1
2835,64.86177,-147.829011,260,4
2836,64.861535,-147.826795,102,4
2837,64.861886,-147.828469,188,4
2838,64.86202,-147.827852,112,4
2839,64.861557,-147.82995,135,4
2840,64.861473,-147.826833,1266,4
2841,64.860904,-147.823544,144,4
2842,64.861886,-147.828469,126,4
2843,64.862089,-147.828072,89,4
2844,40.867991,-86.878856,2933,-1
2845,40.867991,-86.878856,7019,-1
2846,42.86895,-73.82306,576,131
2847,42.86895,-73.82306,795,131
2848,42.86895,-73.82306,655,131
2849,42.86895,-73.82306,723,131
2850,42.86895,-73.82306,665,131
2851,42.86895,-73.82306,1099,131
2852,42.86895,-73.82306,674,131
2853,42.86895,-73.82306,654,131
2854,42.86895,-73.82306,423,131
2855,42.86895,-73.82306,1596,131
2856,42.86895,-73.82306,412,131
2857,42.86895,-73.82306,967,131
2858,42.86895,-73.82306,599,131
2859,64.86192,-147.828844,93,4
2860,64.87779,-148.049139,201,4
2861,64.87779,-148.049139,89,4
2862,64.87779,-148.049139,86,4
2863,64.87779,-148.049139,146,4
